YEAR_MONTH,CB_TYPE,VSL_TYPE,TC_TYPE,CB_TEAM_CODE,CB_INDEX,DUR,BNK_PRC,DAY_CB,DAY_HIRE,TC_INDEX,PL
202303,TR,Cape,OWNED,064,1677,861.387,482.54,24937,0,0,24937
202303,TR,Handy,OWNED,165,658,62.001,668.46,32776,0,0,32776
202303,LN,Handy,OWNED,231,658,32.13,0,10772,0,0,10772
202303,LN,Handy,OWNED,283,658,5.376,1028.46,2092,0,0,2092
202303,LN,S'max,OWNED,037,1256,46.339,720.88,13525,0,0,13525
202303,TR,S'max,OWNED,037,1256,28.18,0,13390,0,0,13390
202303,TR,S'max,OWNED,039,1256,30.146,834.31,15127,0,0,15127
202303,TR,S'max,OWNED,170,1256,310.001,670.67,15433,0,0,15433
202303,TR,S'max,OWNED,231,1256,56.042,333.61,11539,0,0,11539
202303,LN,S'max,OWNED,233,1256,23.822,0,5000,0,0,5000
202303,TR,S'max,OWNED,233,1256,10.354,475.89,17525,0,0,17525
202303,TR,S'max,OWNED,267,1256,94.455,703.52,7118,0,0,7118
202303,LN,S'max,OWNED,282,1256,31.001,655.18,8653,0,0,8653
202303,TR,Cape,TC,063,1677,358.394,545.96,15753,13586,13907,2167
202303,LN,Handy,TC,283,658,114.828,637.63,7461,7305,11849,156
202303,TR,Handy,TC,283,658,56.982,596.24,10767,16889,11849,-6122
202303,TR,P'max,TC,231,1627,659.341,633.45,13870,11544,14646,2326
202303,TR,P'max,TC,233,1627,376.483,630.18,14692,15052,14646,-360
202303,TR,P'max,TC,254,1627,438.951,608.7,14369,14089,14646,280
202303,TR,P'max,TC,255,1627,415.459,613.19,8747,9321,14646,-574
202303,TR,P'max,TC,267,1627,738.718,605.58,12691,12806,14646,-115
202303,TR,P'max,TC,279,1627,31,875.42,37554,0,14646,37554
202303,LN,S'max,TC,037,1256,316.728,662.02,19472,9224,13811,10248
202303,TR,S'max,TC,037,1256,38.008,0,14751,20068,13811,-5317
202303,TR,S'max,TC,039,1256,220.421,556.97,11291,11008,13811,283
202303,TR,S'max,TC,170,1256,28.876,635.35,9418,12216,13811,-2798
202303,LN,S'max,TC,231,1256,96.525,0,9318,11927,13811,-2609
202303,LN,S'max,TC,282,1256,700.455,626.39,9443,9055,13811,388
202304,TR,Cape,OWNED,063,1921,233.316,516.05,13339,0,0,13339
202304,TR,Cape,OWNED,064,1921,840.004,482.14,25334,0,0,25334
202304,TR,Handy,OWNED,037,650,29.999,0,12000,0,0,12000
202304,TR,Handy,OWNED,165,650,60.001,726.53,17094,0,0,17094
202304,LN,Handy,OWNED,231,650,30,0,11501,0,0,11501
202304,TR,P'max,OWNED,254,1706,18.256,693.12,18863,0,0,18863
202304,LN,S'max,OWNED,037,1159,54.005,698.45,13909,0,0,13909
202304,TR,S'max,OWNED,039,1159,18.991,796.23,22527,0,0,22527
202304,TR,S'max,OWNED,170,1159,300.003,643.69,15945,0,0,15945
202304,TR,S'max,OWNED,267,1159,118.187,668.78,11153,0,0,11153
202304,LN,S'max,OWNED,282,1159,30,655.18,8654,0,0,8654
202304,TR,S'max,OWNED,282,1159,14.392,0,15000,0,0,15000
202304,TR,Cape,TC,063,1921,307.778,556.73,19462,18851,15931,611
202304,LN,Handy,TC,283,650,144.227,607.25,10283,9251,11703,1032
202304,TR,P'max,TC,231,1706,660.023,581.13,14552,12586,15351,1966
202304,TR,P'max,TC,233,1706,449.104,616.9,15184,17328,15351,-2144
202304,TR,P'max,TC,254,1706,487.037,591.01,15638,14394,15351,1244
202304,TR,P'max,TC,255,1706,378.073,601.67,11386,11770,15351,-384
202304,TR,P'max,TC,267,1706,743.829,595.93,14119,14345,15351,-226
202304,TR,P'max,TC,279,1706,30.001,850.6,39738,0,15351,39738
202304,LN,S'max,TC,037,1159,321.689,639.54,20017,11426,12752,8591
202304,LN,S'max,TC,039,1159,16.579,0,16500,19250,12752,-2750
202304,TR,S'max,TC,039,1159,175.243,553.52,11849,14315,12752,-2466
202304,TR,S'max,TC,170,1159,30,478.28,7929,17000,12752,-9071
202304,LN,S'max,TC,231,1159,73.871,0,10725,13385,12752,-2660
202304,LN,S'max,TC,282,1159,778.431,589.91,11873,11831,12752,42
202304,TR,S'max,TC,283,1159,60.77,595.84,9291,10339,12752,-1048
202305,TR,Cape,OWNED,063,2143,175.049,517.84,14155,0,0,14155
202305,TR,Cape,OWNED,064,2143,833.67,475.5,25296,0,0,25296
202305,TR,Handy,OWNED,037,620,31.001,0,12000,0,0,12000
202305,TR,Handy,OWNED,165,620,62.001,735.06,19728,0,0,19728
202305,LN,Handy,OWNED,231,620,6.06,0,11498,0,0,11498
202305,TR,Handy,OWNED,231,620,33.274,0,10498,0,0,10498
202305,LN,Handy,OWNED,267,620,21.135,0,7701,0,0,7701
202305,TR,P'max,OWNED,254,1317,61.421,674.61,15718,0,0,15718
202305,LN,S'max,OWNED,037,1059,13.934,643.45,14669,0,0,14669
202305,LN,S'max,OWNED,039,1059,10.474,0,9459,0,0,9459
202305,TR,S'max,OWNED,170,1059,310.004,632.06,16469,0,0,16469
202305,TR,S'max,OWNED,267,1059,92.668,662.27,14024,0,0,14024
202305,LN,S'max,OWNED,282,1059,4.683,655.17,8656,0,0,8656
202305,TR,S'max,OWNED,282,1059,57.316,0,13385,0,0,13385
202305,TR,Cape,TC,063,2143,305.198,542.15,19895,19738,17773,157
202305,TR,P'max,TC,231,1317,749.782,610.05,13689,12340,11858,1349
202305,TR,P'max,TC,233,1317,373.069,596.89,17171,18345,11858,-1174
202305,TR,P'max,TC,254,1317,536.337,577,16219,15287,11858,932
202305,TR,P'max,TC,255,1317,358.788,573.96,11773,12135,11858,-362
202305,TR,P'max,TC,267,1317,799.051,579.6,12693,13571,11858,-878
202305,TR,P'max,TC,279,1317,31.001,841.38,39467,0,11858,39467
202305,LN,S'max,TC,037,1059,369.062,627.02,21818,12816,11646,9002
202305,TR,S'max,TC,037,1059,23.906,0,20000,12000,11646,8000
202305,LN,S'max,TC,039,1059,30.999,0,16501,19251,11646,-2750
202305,TR,S'max,TC,039,1059,251.044,573.81,12746,12996,11646,-250
202305,TR,S'max,TC,170,1059,30.667,478.28,7929,17000,11646,-9071
202305,LN,S'max,TC,231,1059,61.415,0,10725,12677,11646,-1952
202305,LN,S'max,TC,282,1059,724.942,581.11,12993,12237,11646,756
202305,TR,S'max,TC,282,1059,50.61,0,13122,13435,11646,-313
202305,LN,S'max,TC,283,1059,313.632,601.81,8472,8513,11646,-41
202305,TR,S'max,TC,283,1059,32.948,595.5,10781,11085,11646,-304
202306,TR,Cape,OWNED,063,1597,144.588,509.83,16542,0,0,16542
202306,TR,Cape,OWNED,064,1597,840.002,469.42,24223,0,0,24223
202306,TR,Handy,OWNED,037,482,21.132,0,12000,0,0,12000
202306,TR,Handy,OWNED,165,482,59.999,598.33,34417,0,0,34417
202306,TR,Handy,OWNED,231,482,35.992,0,9831,0,0,9831
202306,LN,Handy,OWNED,267,482,39.924,0,8428,0,0,8428
202306,TR,Handy,OWNED,267,482,60.001,656.4,10202,0,0,10202
202306,LN,Handy,OWNED,283,482,2.892,842.24,4743,0,0,4743
202306,TR,P'max,OWNED,254,1118,33.738,659.87,13217,0,0,13217
202306,LN,S'max,OWNED,037,758,16.373,668.06,22563,0,0,22563
202306,LN,S'max,OWNED,039,758,29.999,0,9459,0,0,9459
202306,TR,S'max,OWNED,170,758,300.002,610.8,15843,0,0,15843
202306,LN,S'max,OWNED,233,758,9.272,0,9999,0,0,9999
202306,LN,S'max,OWNED,282,758,14.225,500.08,7422,0,0,7422
202306,TR,S'max,OWNED,282,758,30.317,0,13313,0,0,13313
202306,TR,Cape,TC,063,1597,247.055,529.51,17492,17588,13247,-96
202306,LN,Handy,TC,231,482,15.492,0,10500,10500,8681,0
202306,TR,Handy,TC,283,482,30,0,11400,11550,8681,-150
202306,TR,P'max,TC,231,1118,734.865,611.12,13443,12287,10063,1156
202306,TR,P'max,TC,233,1118,372.758,582.72,18965,18288,10063,677
202306,TR,P'max,TC,254,1118,442.706,567.2,15392,15448,10063,-56
202306,TR,P'max,TC,255,1118,269.2,579.14,10593,11249,10063,-656
202306,TR,P'max,TC,267,1118,905.293,588.13,12007,11769,10063,238
202306,TR,P'max,TC,279,1118,29.999,822.45,37000,0,10063,37000
202306,LN,S'max,TC,037,758,358.115,621.81,21069,12018,8333,9051
202306,TR,S'max,TC,037,758,58.107,0,20967,16229,8333,4738
202306,LN,S'max,TC,039,758,17.859,0,16499,19249,8333,-2750
202306,TR,S'max,TC,039,758,145.647,570.37,10934,11305,8333,-371
202306,LN,S'max,TC,282,758,814.433,586.15,11272,10306,8333,966
202306,TR,S'max,TC,282,758,60.704,0,14687,14335,8333,352
202306,LN,S'max,TC,283,758,415.266,591.4,7382,7501,8333,-119
202307,TR,Cape,OWNED,063,1591,156.74,516.56,15913,0,0,15913
202307,TR,Cape,OWNED,064,1591,855.542,472.79,23806,0,0,23806
202307,TR,Handy,OWNED,165,411,56.321,601.25,34196,0,0,34196
202307,TR,Handy,OWNED,231,411,26.958,654.03,10038,0,0,10038
202307,LN,Handy,OWNED,267,411,0.917,0,9001,0,0,9001
202307,TR,Handy,OWNED,267,411,92.087,617.65,8805,0,0,8805
202307,LN,Handy,OWNED,283,411,26.803,842.29,4742,0,0,4742
202307,TR,P'max,OWNED,254,994,31,655.71,12513,0,0,12513
202307,LN,S'max,OWNED,037,740,83.19,659.11,18583,0,0,18583
202307,LN,S'max,OWNED,039,740,31.001,0,9458,0,0,9458
202307,TR,S'max,OWNED,039,740,30.565,0,9500,0,0,9500
202307,TR,S'max,OWNED,170,740,309.996,594.56,16287,0,0,16287
202307,LN,S'max,OWNED,233,740,30.998,0,10001,0,0,10001
202307,TR,S'max,OWNED,233,740,33.308,463.5,7286,0,0,7286
202307,LN,S'max,OWNED,282,740,30.999,500.08,7422,0,0,7422
202307,TR,S'max,OWNED,282,740,11.854,0,9500,0,0,9500
202307,TR,Cape,TC,063,1591,384.425,568.23,15681,15858,13192,-177
202307,TR,P'max,TC,231,994,761.891,622.73,12732,11539,8947,1193
202307,TR,P'max,TC,254,994,400.583,580.11,14823,14512,8947,311
202307,TR,P'max,TC,255,994,347.441,583.21,9335,9369,8947,-34
202307,TR,P'max,TC,267,994,772.745,593.04,12312,10989,8947,1323
202307,TR,P'max,TC,279,994,31,803.62,37280,0,8947,37280
202307,LN,S'max,TC,037,740,431.031,626.78,14580,10497,8142,4083
202307,TR,S'max,TC,037,740,62.989,0,18727,18607,8142,120
202307,TR,S'max,TC,039,740,131.519,579.17,9387,9985,8142,-598
202307,LN,S'max,TC,231,740,84.258,0,9181,11461,8142,-2280
202307,TR,S'max,TC,233,740,314.444,590.16,18672,17131,8142,1541
202307,LN,S'max,TC,282,740,879.14,592.9,8722,8964,8142,-242
202307,TR,S'max,TC,282,740,17.001,0,18063,16363,8142,1700
202307,LN,S'max,TC,283,740,340.343,581.55,6805,6141,8142,664
202307,TR,S'max,TC,283,740,11.451,0,11212,11683,8142,-471
202308,TR,Cape,OWNED,063,1561,226.981,520.31,14191,0,0,14191
202308,TR,Cape,OWNED,064,1561,823.874,494.24,23910,0,0,23910
202308,TR,Handy,OWNED,037,446,13.167,0,10500,0,0,10500
202308,TR,Handy,OWNED,165,446,3.719,642.84,32360,0,0,32360
202308,TR,Handy,OWNED,231,446,31.001,652.48,9951,0,0,9951
202308,TR,Handy,OWNED,267,446,93,605.08,8011,0,0,8011
202308,TR,Handy,OWNED,283,446,14.063,0,8250,0,0,8250
202308,TR,P'max,OWNED,254,1357,31,655.71,12513,0,0,12513
202308,LN,S'max,OWNED,037,805,79.79,653.03,15525,0,0,15525
202308,LN,S'max,OWNED,039,805,5.251,0,9458,0,0,9458
202308,TR,S'max,OWNED,039,805,56.751,0,9083,0,0,9083
202308,TR,S'max,OWNED,170,805,309.996,591.9,15370,0,0,15370
202308,LN,S'max,OWNED,233,805,31.001,0,10000,0,0,10000
202308,TR,S'max,OWNED,233,805,61.998,498.52,9926,0,0,9926
202308,LN,S'max,OWNED,282,805,29.335,500.09,7422,0,0,7422
202308,TR,S'max,OWNED,282,805,32.666,0,9628,0,0,9628
202308,TR,Cape,TC,063,1561,398.844,623.74,12736,14469,12942,-1733
202308,TR,P'max,TC,231,1357,581.892,642.66,11417,10608,12214,809
202308,TR,P'max,TC,254,1357,448.022,587.7,14236,13884,12214,352
202308,TR,P'max,TC,255,1357,391.26,612.48,8600,7864,12214,736
202308,TR,P'max,TC,267,1357,593.201,618.45,10260,10079,12214,181
202308,TR,P'max,TC,279,1357,31.001,794.4,39466,0,12214,39466
202308,LN,S'max,TC,037,805,518.184,643.01,12965,10222,8860,2743
202308,TR,S'max,TC,037,805,63.669,0,12997,16418,8860,-3421
202308,TR,S'max,TC,039,805,137.589,613.74,8981,8993,8860,-12
202308,LN,S'max,TC,231,805,153.845,0,8717,11592,8860,-2875
202308,TR,S'max,TC,233,805,230.793,600.51,12622,11133,8860,1489
202308,LN,S'max,TC,282,805,615.183,606.55,6995,8049,8860,-1054
202308,LN,S'max,TC,283,805,138.415,605.89,7022,6332,8860,690
202308,TR,S'max,TC,283,805,31,0,6200,15208,8860,-9008
